Author,Review URL,Description,Rating,Restaurant Name,Restaurant URL
Milind Limaye,https://www.zoma.to/dEZzEMv,Nice place for authentic food,5,"Reviews of Mrs Mage - Hyatt Ahmedabad, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mrs-mage-1-vastrapur
Nirali Shah,https://www.zoma.to/qygODOY,",  great service ,  thankful  sahil and pankaj",5,"Reviews of Mrs Mage - Hyatt Ahmedabad, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mrs-mage-1-vastrapur
Mukesh Loonia,https://www.zoma.to/ebPlOyA,their tummy fillers are ok ok not so good food not even taste there panner items are very very ok type and price are sky high even for for a small portion <br/><br/>pizza was good which was not even in the menu,3,"Reviews of Mrs Mage - Hyatt Ahmedabad, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mrs-mage-1-vastrapur
Swati Singhal,https://www.zoma.to/lMYmzoL,Sahil served us and it was a great interaction.,5,"Reviews of Mrs Mage - Hyatt Ahmedabad, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mrs-mage-1-vastrapur
Vishal Pandey,https://www.zoma.to/ZLZrXon,Great food and great service by Sahil. Must try Turkish lavash bread.,5,"Reviews of Mrs Mage - Hyatt Ahmedabad, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mrs-mage-1-vastrapur
Jatin Desai,https://www.zoma.to/qyRXArE,khowsey soup was delicious & Roomali paneer roll we ordered is something I would recommend for sure. Tiramisu was bit sweet for me & lacks some perfection.,5,"Reviews of Mrs Mage - Hyatt Ahmedabad, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mrs-mage-1-vastrapur
Kalpesh Solanki,https://www.zoma.to/wbeRpBv,good comfort food,5,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Kumar,https://www.zoma.to/wblBboO,was value to money however not like authentic one.,4,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Swetha Dama,https://www.zoma.to/gBgqkQR,"there was hardly any meat around the only bones in entire biryani. biryani tasted good , however I could hardly taste the mutton <br/>",3,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Kumar Saurabh,https://www.zoma.to/pdzGeBO,Absolutely authentic taste of Thai Green Curry :),5,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Darshil Padhiyar,https://www.zoma.to/OYAGnBm,suggested to add  whole spices a little more. otherwise excellent.,4,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Kumar Saurabh,https://www.zoma.to/ZLXeMmz,Absolutely Delighted 👌,5,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
KDM,https://www.zoma.to/LxaENQo,Everything was perfect but the chicken tikka was bland thank you for the surprise sweet dish. Mr Sachin Did great.👌,4,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Arun,https://www.zoma.to/yqRrwnl,"Had a great experience and amazing services, especially by Laxman and team.",5,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Gourav Behra,https://www.zoma.to/ooRZbAl,Doesn’t meet the standards of Courtyard.<br/>Average food.,3,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Mohammed Shyjith,https://www.zoma.to/vBvPxPN,"For a buffet dinner from reputed will expect a good live counter other than pani puri, and good desserts with ice cream included. But they were not there. Also taste wise food was averag. chicken biriyani was ok paneer was ok, rest of the dishes were just average. Pls try to improve on ur dishes",3,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Kirtan,https://www.zoma.to/dBqmdGX,Laal maas was excellent. Rogan josh is equally good..👍,5,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Sahil,https://www.zoma.to/vzanzXe,Staff needs some training,3,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Dr Nandini Makwana,https://www.zoma.to/ZkYadBk,Veg biryani full of carrots & beans.Who will put cauliflower in it which stinked.,3,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Rushnaiwala Taki,https://www.zoma.to/qeGXoxE,"I had a wonderful experience, The atmosphere is cool but the staff is also really friendly. Excellent food and I am delighted with my meal 😋❤️",5,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Robin Saxena,https://www.zoma.to/okyDlBa,Thank you so much for the lovely gujiyas!!!,5,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Gourav Behra,https://www.zoma.to/BAKvzxQ,Not up to the mark service. Good was nice.,5,"Reviews of Cafe 1st Story - Fairfield By Marriott, Ashram Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/palms-kitchen-fairfield-by-marriott-1-ashram-road
Aayushi Badhwar,https://www.zoma.to/dPReXzD,Very delicious food and great service by Riban sir 😍🍽️,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Gangwani Sanya,https://www.zoma.to/dPMZODb,music is absolutely amazing but food is ok ok,3,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Aejaz N Aejaz,https://www.zoma.to/zbBlxAR,🥰🥰🥰🥰,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Tenzin Gyalpo,https://www.zoma.to/aqzMBEz,Great service by Kamal and his colleagues,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
S R K,https://www.zoma.to/BZzOnbq,"one of the best buffet dinners in the town.<br/>The soups were good, the starters were excellent, the main course was good, and wow plenty of desserts, enjoyed it.<br/>chef Mr.Rajesh Chaudhary treated us so nicely, which forced me to visit again, he is a nice person.<br/>The staff is also nice and polite.",5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Abhinay,https://www.zoma.to/gBgKkER,pls once visit here,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Mayank Kothari,https://www.zoma.to/AAKndvM,Vivek is very professional staff here… & doing very good hospitality with the customers,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Gaurav Singh,https://www.zoma.to/LPmgPXN,"We dined at Timpani during a business trip to Ahmedabad and ordered ala carte rather than Buffet. <br/><br/>The main course was delicious and the service was also exceptional. Mr Abhishek Kumar who served us, was kind enough to understand our food preferences and suggest the options. <br/>Overall impeccable service and Good Food. Must visit if you are on this side of the city.",5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Abhishek Kumar,https://www.zoma.to/mrLwrBA,this place is great for a party. I enjoyed my birthday party here and also got a small cake which was awesome.,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Nikhil Kumar,https://www.zoma.to/wBZLXPD,Fantastic service and food here. Great place to enjoy.,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
SHUBHAM,https://www.zoma.to/KLlzBrP,I enjoyed the food and services a lot at this place with my family. Awesome place to visit.,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Keshav Jha,https://www.zoma.to/LxLvmZn,I think the timpani restaurant one of the luxurious restaurant in Ahmedabad. this is located in Radisson blu hotel Ahmedabad <br/>here the service was excellent . gentleman Mr kuldeep and nikhil and also subham and all the staff behavior was excellent. all the chefs makes delicious food and the test was osm and delicious I love it 😀 . thanks team Radisson blu hotel Ahmedabad❤️,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Pranjal Shirsat,https://www.zoma.to/GkBwdXd,food was delicious. services are excellent. best place for family get together. Good variety of bakery. Priyam chef was great and kesav is very good serving personal.,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Hiral Solanki,https://www.zoma.to/gbwZKak,Very Good Experience. Mr. Mohan is a Great Host.,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Sujoy Banerjee,https://www.zoma.to/qyDgmyY,Kamal has really served well... food is good,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Harshil Acharya,https://www.zoma.to/aPGkogb,Not hygienic. Some bugs on desert and other items,3,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Gargi,https://www.zoma.to/PkgnnPR,"Had a delightful meal of dal khichdi and Asian cuisine, thanks to Chef Udayvir's culinary skills and Mohan's excellent service!",5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Shreyansh Agrawal,https://www.zoma.to/YldBgbr,Abhishek’s service was good,4,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Hemu Vora,https://www.zoma.to/pdYBnnR,Jain options are limited rest its good,4,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Ashok Kumar,https://www.zoma.to/GkKYwvl,Nice Food Experience,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Prashant Roy,https://www.zoma.to/zZxrrXw,"chef Rajesh , service teams Vivek Suman amazing food and services ...cheers to a good ambience and a great Food",5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Kandarp Pandya,https://www.zoma.to/ynmBwvR,Excellent food quality and courteous service at the best price in Ahmedabad.,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Shweta,https://www.zoma.to/LAdGPZk,"We went for Sunday brunch. Spread was less compare to 5-star restaurant.  For chat dishes, we need to ask 4-5 times to serve us, still it didn’t come. All people on chat counter suddenly disappear. No response from staff. We really do not accept such type of hospitality from 5-star hotel.",4,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Chandan Das,https://www.zoma.to/kbdazXd,"lovely sunday brunch spread with live music, lots of varieties for veg option. ambience also nice. staffs are always ready to help.",5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Dev Goswami,https://www.zoma.to/RMvpwBz,"Overall ++ ; <br/>however feedback to Timpani :: <br/>Use same ingredients for Zomato delivery as you do for At Resurant dishes / buffet (!!) ,regular guys like us can make out .",4,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Manan Gandhi,https://www.zoma.to/vzkvzag,v good food ambience,4,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
AKHLESH PRAJAPATI,https://www.zoma.to/XeaYyql,they charged for kids below 5 yr. prioritise other customers than zamoto.,3,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Neel Patel,https://www.zoma.to/ZkDGRyx,"Service is very very very low, you need to wait for long time for anything, for onion also, but food is good",3,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Utpal Shah,https://www.zoma.to/GroGazo,thank you Radisson for lovely food,5,"Reviews of Timpani - Radisson Blu, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/timpani-radisson-blu-ambavadi
Ravina Makwana,https://www.zoma.to/GNpAKpo,"A very classy nice restaurant. A warm welcoming, followed by an excellent service, with a lot of attention to details on order to please you.<br/><br/><br/><br/>Nice ambiance, caring service, big surprize every time food came to the table - it just looked so awesome and tasted even better!<br/><br/> sky light dinner, they are offering kebab and grill with lavish buffet dinner at an open air garden.<br/>  <br/><br/>just looked so awesome and tasted even better !<br/><br/>Must try kabab<br/><br/><br/>Must visit place with your loved ones to create unforgettable memories for lifetime<br/><br/>Do visit @fortunepark_ahmedabad",5,"Reviews of Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gardenia-fortune-park-ellis-bridge
Dr Nandini Makwana,https://www.zoma.to/pREYOrO,Dal was watery & not adequate quantity for rice. Wrote them to send forks but not sent.,3,"Reviews of Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gardenia-fortune-park-ellis-bridge
Losan Mahapatra,https://www.zoma.to/BAoZQNX,The food quality and services are top-class. You should try it once. Specially dinner kebab and grill street . Variety of kebab with unlimite mocktail made me melt . <br/>Thank you very much for wonderful service .,5,"Reviews of Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gardenia-fortune-park-ellis-bridge
Soumya Ranjan,https://www.zoma.to/mPkbmkQ,an excellent food with amazing place with pleasant ambience. i will suggest please visit gardenia.,5,"Reviews of Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gardenia-fortune-park-ellis-bridge
Hitesh Nautiyal,https://www.zoma.to/oQaKgoZ,Really like food from ITC hotel it's always amazing.,5,"Reviews of Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gardenia-fortune-park-ellis-bridge
Aneesh Thambi,https://www.zoma.to/EzaOYwd,mutton curry was awesome...very well cooked ..tasty.,5,"Reviews of Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gardenia-fortune-park-ellis-bridge
Mickey,https://www.zoma.to/AMnwbDR,"“Excellent environment, friendly service, great menu choices and really decent food and at affordable prices. Will be back. “ “What a lovely restaurant, good food and service and atmosphere, definitely hope to go back.",5,"Reviews of Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gardenia-fortune-park-ellis-bridge
Kamal Malhan,https://www.zoma.to/BNrgnlR,"While informing the captain about poor quality of drinks & starters, he was rude to informing that ‘buffet main aisa hi milta hai’. As if they are providing buffet for free. Then called in the chef and he apologized.",3,"Reviews of Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gardenia-fortune-park-ellis-bridge
Saranya Pradhan,https://www.zoma.to/NEKamP,"Food was excellent. Had Ceasars salad and Keema pav, which were very tasty with good portion sizes. Fantastic service too! Keep up the good work.<br/><br/>Buffet looked a tad disappointing considering the price. Hence, went for a la carte.",4,"Reviews of Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gardenia-fortune-park-ellis-bridge
